user,month,genre,pct
Ashanti,2023-01,Rock,0.19105379196263036
Ashanti,2023-02,Rock,0.19798351424296098
Ashanti,2023-03,Rock,0.2116233249311045
Ashanti,2023-04,Rock,0.20159633572347938
Ashanti,2023-05,Rock,0.24482291136633494
Ashanti,2023-06,Rock,0.21012443361889402
Ashanti,2023-07,Rock,0.24165944326719976
Ashanti,2023-08,Rock,0.2626753222225789
Ashanti,2023-09,Rock,0.3023168106856749
Ashanti,2023-10,Rock,0.29094530947829494
Ashanti,2023-11,Rock,0.2669762843171637
Ashanti,2023-12,Rock,0.26761037101257856
Ashanti,2024-01,Rock,0.2857089510532394
Ashanti,2024-02,Rock,0.3094551731042767
Ashanti,2024-03,Rock,0.2776296247028854
Ashanti,2024-04,Rock,0.28968639084656844
Ashanti,2024-05,Rock,0.3044713974734433
Ashanti,2024-06,Rock,0.3096693636241978
Ashanti,2024-07,Rock,0.25401810788945045
Ashanti,2024-08,Rock,0.20093320501948084
Ashanti,2024-09,Rock,0.19877405718687413
Ashanti,2024-10,Rock,0.21286135155925046
Ashanti,2024-11,Rock,0.20617561717133104
Ashanti,2024-12,Rock,0.20504107100734373
Ashanti,2025-01,Rock,0.14894259729784057
Ashanti,2025-02,Rock,0.13995882531157627
Ashanti,2025-03,Rock,0.12964564845439133
Ashanti,2025-04,Rock,0.15058807049648146
Ashanti,2025-05,Rock,0.16242027551738722
Ashanti,2025-06,Rock,0.17404334853369582
Ashanti,2025-07,Rock,0.19641467538607163
Ashanti,2025-08,Rock,0.34449783452262034
Ashanti,2025-09,Rock,0.38085929390783524
Ashanti,2025-10,Rock,0.45216728421471436
Ashanti,2025-11,Rock,0.314411662828142
Ashanti,2025-12,Rock,0.25736147093594947
Ashanti,2026-01,Rock,0.1799786595470243
Ashanti,2026-02,Rock,0.1553407736840043
Ashanti,2026-03,Rock,0.14496021872237216
Ashanti,2026-04,Rock,0.11134942215695144
Ashanti,2026-05,Rock,0.08084762867119728
Gabi,2021-03,Rock,0.45082360590973625
Gabi,2021-04,Rock,0.46253271858367256
Gabi,2021-05,Rock,0.41722368322061204
Gabi,2021-07,Rock,0.22546876704331897
Gabi,2021-11,Rock,0.11316048558366303
Gabi,2021-12,Rock,0.22341927261588013
Gabi,2022-01,Rock,0.24896837205711272
Gabi,2022-02,Rock,0.27300862645640567
Gabi,2022-03,Rock,0.2663960558742435
Gabi,2022-04,Rock,0.24649759391778248
Gabi,2022-05,Rock,0.24477584091881102
Gabi,2022-06,Rock,0.20329089073227835
Gabi,2022-07,Rock,0.18087906050360025
Gabi,2022-08,Rock,0.13646773118818076
Gabi,2022-09,Rock,0.11922100244645607
Gabi,2022-10,Rock,0.12039806714100837
Gabi,2022-11,Rock,0.15901710463973376
Gabi,2022-12,Rock,0.16094087461737427
Gabi,2023-01,Rock,0.17797517940075838
Gabi,2023-02,Rock,0.15601812715214955
Gabi,2023-03,Rock,0.14783802871323323
Gabi,2023-04,Rock,0.13133755392348367
Gabi,2023-05,Rock,0.15431068340733894
Gabi,2023-06,Rock,0.15504104400217036
Gabi,2023-07,Rock,0.14824404668087401
Gabi,2023-08,Rock,0.10954520151731044
Gabi,2023-09,Rock,0.12353535419601068
Gabi,2023-10,Rock,0.17371662009057978
Gabi,2023-11,Rock,0.222269672482259
Gabi,2023-12,Rock,0.23659284781765058
Gabi,2024-01,Rock,0.24953617739729725
Gabi,2024-02,Rock,0.28837773251492743
Gabi,2024-03,Rock,0.3465143030956455
Gabi,2024-04,Rock,0.2853729874583775
Gabi,2024-05,Rock,0.2660693132586192
Gabi,2024-06,Rock,0.2659458623601766
Gabi,2024-07,Rock,0.3327510508138657
Gabi,2024-08,Rock,0.29328353780491484
Gabi,2024-09,Rock,0.2841242494515778
Gabi,2024-10,Rock,0.27403037878476816
Gabi,2024-11,Rock,0.30216969079801304
Gabi,2024-12,Rock,0.2599255009929912
Gabi,2025-01,Rock,0.24533925943023668
Gabi,2025-02,Rock,0.22120442421796324
Gabi,2025-03,Rock,0.24508630349890873
Gabi,2025-04,Rock,0.25917857924044685
Gabi,2025-05,Rock,0.2822572002302374
Gabi,2025-06,Rock,0.25485400810761943
Gabi,2025-07,Rock,0.2516064661814359
Gabi,2025-08,Rock,0.2229991901107099
Gabi,2025-09,Rock,0.2215761538518197
Gabi,2025-10,Rock,0.18507638623069408
Gabi,2025-11,Rock,0.18804766404516116
Gabi,2025-12,Rock,0.18414809002732224
Gabi,2026-01,Rock,0.21923572511956943
Gabi,2026-02,Rock,0.27013087504962713
Gabi,2026-03,Rock,0.29723906892373925
Gabi,2026-04,Rock,0.29594000739682674
Gabi,2026-05,Rock,0.2796832941882443
Maribel,2023-07,Rock,0.2084119162048113
Maribel,2023-08,Rock,0.19648980084090215
Maribel,2023-09,Rock,0.17769582158949518
